id,video_url,view_count,likes,retweets,post
471,https://twitter.com/SoMuchWinning8/status/1590146533974224897?s=20&t=7EDZp0kBRT1Jwv1BRINKGw,,,,
472,https://twitter.com/Bastian23Berny/status/1590147829397622784,,,,
473,https://twitter.com/Sharphossam/status/1590148266574110720,,,,
474,https://twitter.com/Bastian23Berny/status/1590148394311618561,,,,
475,https://twitter.com/lavisionatl/status/1590149737180958720,,,,
476,https://twitter.com/censura_oficial/status/1590152167071309824,,,,
477,https://twitter.com/EmpactNews/status/1590154812112474112,,,,
478,https://twitter.com/QuebecVeritas/status/1590154764545060864,,,,
479,https://twitter.com/Bastian23Berny/status/1590155446278815745,,,,
480,https://twitter.com/elpais_america/status/1590159957587943424,,,,
481,https://twitter.com/NicoleSGrigg/status/1590159811932745728,,,,
482,https://twitter.com/news_ntd/status/1590159802730168321,,,,
483,https://twitter.com/foundationnews1/status/1590160917702283264,,,,
484,https://twitter.com/politico/status/1590161611037478912,,,,
485,https://twitter.com/foundationnews1/status/1590162127427624961,,,,
486,https://twitter.com/scotnjones/status/1590162632769957888?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
487,https://twitter.com/AntonioTweets2/status/1590163379770925061?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
488,https://twitter.com/foundationnews1/status/1590163902020849667?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
489,https://twitter.com/JMM_2020/status/1590163847868223488?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
490,https://twitter.com/TheSoleWitness/status/1590165545541722113?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
491,https://twitter.com/foundationnews1/status/1590165873142403072?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
492,https://twitter.com/felberjosh/status/1590167186148315137?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
493,https://twitter.com/rafaelgil251051/status/1590167512796213248?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
494,https://twitter.com/hotroddergirl/status/1590168200062599168?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
495,https://twitter.com/Susz_Miles/status/1590171274944253952?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
496,https://twitter.com/Octavio36916444/status/1590172540441309186?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
497,https://twitter.com/Brandie27171522/status/1590172740715425792?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
498,https://twitter.com/lgb452023/status/1590173592578584577?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
499,https://twitter.com/zhizhen142857/status/1590174198001192961?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
500,https://twitter.com/Pbett73Patrick/status/1590174136063897600?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
501,https://twitter.com/lgb452023/status/1590174976283643906?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
502,https://twitter.com/lgb452023/status/1590177000408612864?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
503,https://twitter.com/lgb452023/status/1590177333126004736?s=20&t=GkN67iYXyz_zwB0rOpBgHQ,,,,
513,https://twitter.com/IFNY2775/status/1588156363758338048,,,,
